user_session,first_event_type,first_hour,first_dayofweek,first_price,brand_missing,category_missing,label
00458e73-ea8d-474a-a175-35a7ac112659,view,5,1,154.19,0,1,0
0045ca13-8eb2-467b-bee6-bfac28893614,view,5,1,6.82,1,1,0
004881af-c574-48b4-b400-295125523abf,view,5,1,9.05,1,1,0
004c7ccf-f582-4cae-894e-35129313fa45,view,5,1,1206.45,0,0,0
004cdf5c-3437-4448-8816-b0dd22cebaf0,view,3,1,56.11,0,1,0
004d723e-d728-4b4d-b339-aa3c40a2a58f,view,2,1,69.5,0,1,0
004fe779-5fdd-446c-9cd1-b7557061bbc6,view,4,1,81.24,1,1,0
00510ee8-6508-462a-9662-2a0a2c5303f5,view,5,1,103.73,0,1,0
0057e43e-1fe0-42a1-aac5-5d1a2b36df7e,view,5,1,64.09,0,1,0
00582c03-360f-444c-ab30-1cce657e4333,view,5,1,1181.5,0,0,1
005a5dc2-a39f-451b-abf2-3313ee3b2693,view,3,1,141.29,0,0,0
005a96d1-0cd2-4e50-957d-56a1f6df84d1,view,5,1,76.37,0,0,0
005b9422-0939-408f-9648-9a3b0e96181a,view,6,1,9.5,0,1,0
005bde4c-6807-fb7b-6826-09b48af172f5,view,4,1,282.86,0,0,0
005e93ec-a8a3-4408-af11-d41e8600070a,view,4,1,71.79,0,0,0
005fbec3-050f-424e-892e-c30c1babf02c,view,4,1,151.87,0,0,0
0061c89b-caa1-420c-a8c2-2a7f03457bef,view,2,1,231.64,0,0,0
0065b788-7ea9-4315-aee6-74be2f0fe740,view,5,1,29.51,0,1,0
0069503a-a1f8-4ee4-afa0-7c316b302bb8,view,5,1,150.95,0,0,0
006bdc0c-aec2-4d73-9641-118fd8be3ef8,view,5,1,10.89,1,1,0
006c08d9-984a-4549-a23e-2fe3e15702eb,view,4,1,607.48,0,1,0
006c766f-398f-47ad-a53a-deb67a0d9ae9,view,5,1,33.44,0,0,0
006d2e99-7346-4240-b445-2d9cc21ffdfe,view,2,1,54.96,0,1,0
006dc695-d6c7-41b8-8e9f-b5bb7e3474e7,view,4,1,338.23,0,0,0
006dce96-1149-4b19-bfcf-075ebf11c70f,view,4,1,257.15,1,1,0
006f7a3b-eca6-4de7-8d4b-4aec2497a407,view,4,1,60.23,1,0,0
007036f0-6557-490f-baa9-61f80e29fb42,view,5,1,738.61,0,0,0
0073059b-8a52-4338-a777-201ea4bc72c1,view,3,1,37.84,0,1,0
00738a8d-137e-4bfa-9005-8a8b3a8dff6e,view,4,1,395.1,0,0,0
007392a6-b98d-4fb9-ab6e-46ea5241c6c0,view,5,1,231.38,0,0,0
007555fa-0ae0-4a1d-b7db-6989d9a5bdad,view,2,1,130.76,0,0,0
00758dca-bbc9-455b-b60f-a71fe9cf8181,view,2,1,30.86,0,1,0
007a0ceb-2481-4cd9-ab8b-2fdec00cf65a,view,3,1,957.53,0,0,0
007a5430-06ab-4ab6-9f61-97e366cc30b4,view,5,1,43.76,0,1,0
007aae0e-3e7a-40be-887f-fabd3bba81cd,view,4,1,22.39,0,0,0
007af2c5-3bbc-4322-9708-d39b8aaf2ebb,view,5,1,2398.0,1,0,0
007ccbed-538e-4a4a-b082-518fcdf472b8,view,5,1,89.06,0,1,0
007f0ddd-5644-413a-819a-0c27a051b84f,view,5,1,39.64,1,1,0
007f2da6-f56c-4e68-a571-97f7113d289c,view,4,1,32.95,0,1,0
008091b1-2652-45f7-968e-2335c00eeb91,view,4,1,130.6,0,0,0
00819f25-1999-4a2f-b2ed-54fbab44887f,view,4,1,591.78,0,0,0
0083c34e-900e-4529-81e0-8001c41db3b5,view,3,1,118.15,0,0,0
00844512-5b7e-42a5-b56f-c3f614224e5d,view,4,1,295.99,1,1,0
008455da-008a-43f9-a8e3-db56191988ac,view,3,1,43.76,0,1,0
0085ac82-dfbd-4aa2-91d4-ef696fd82efa,view,5,1,308.63,0,1,0
0086fa6d-8ccc-47c8-9062-dce47f94f28a,view,4,1,175.01,0,0,0
008732bc-b236-4642-bf9f-01e04fd82ee1,view,4,1,218.77,0,1,0
008d7f4b-ed7a-484b-88bd-b0aacd787fb7,view,0,1,154.44,1,0,0
008f6b14-79da-4ba6-90f5-5e673c1890f1,view,5,1,197.52,0,0,0
009074dd-dda3-4032-9e3e-b45fed5fa579,view,2,1,124.45,0,0,0
0090a953-4885-db5f-97aa-8a89b7adbbfb,view,2,1,70.76,0,0,0
00912eb3-5eb4-4940-a27c-89898448be95,view,4,1,241.18,0,0,0
0092905a-817b-4755-8f0f-b8890b415ca6,view,5,1,66.76,0,0,0
00937dac-1b7a-4cc6-b71b-48406f380bd2,view,2,1,284.69,0,0,0
009540d8-82b9-45cc-9f4f-1c89ec250cfb,view,4,1,368.96,0,0,0
0096e416-7c17-4a8c-b65a-501a8d8a39c7,view,3,1,30.86,1,0,0
0099cd75-4a41-4332-8719-9f345a366e06,view,4,1,12.48,0,0,0
009a67f1-c368-4a3d-ba46-31114a47ad6a,view,4,1,362.43,0,1,0
009a9bbf-cbda-4faa-82ed-4859aa232657,view,5,1,975.57,0,0,0
009b8f45-b950-496a-b051-ce71044fecf7,view,3,1,29.51,0,1,0
009dc2c8-7a3c-4b74-a0ed-93ca8956145a,view,5,1,241.94,0,1,0
009f970d-c8b3-42ad-959f-2559891209cb,view,3,1,975.57,0,0,0
00a07c60-07cd-40a6-afb3-2f71fb6f435b,view,3,1,733.92,0,0,0
00a0f1ab-3c62-4c63-8ab7-6db822400230,view,3,1,251.74,0,0,0
00a174cd-3be6-4aef-ad56-ff96c5fba6d7,view,3,1,273.47,0,1,0
00a244b3-a214-43ff-ab9c-edaf3beede68,view,3,1,399.73,1,1,0
00a3c43d-605b-4193-a6b1-20e440e4ad77,view,2,1,141.86,0,0,0
00a4269e-5a55-474e-a50e-c7fac27c3ea3,view,3,1,16.19,0,0,0
00a541a0-d091-405e-b03e-f8a7d32f17c5,view,2,1,2548.02,0,1,0
00a8722c-c9fe-48af-bcf4-da2d4994844d,view,2,1,100.38,0,0,0
00aaee11-b460-4553-a8db-0e6df53d4f4c,view,3,1,29.51,0,1,0
00ae2696-192c-4831-accb-66597a6e4ccc,view,5,1,369.1,0,1,0
00b0c266-63dd-4c17-9324-843907251cac,view,5,1,185.71,0,0,0
00b309aa-3d4b-430a-8449-5714283997ad,view,5,1,72.05,0,1,0
00b40817-743c-4d7c-861e-548ddee06a8f,view,2,1,515.67,0,0,0
00b41acb-7228-4676-b111-2026dd23504d,view,4,1,69.5,1,1,0
00b94722-b8ea-49fc-b939-fc64dbed8844,view,5,1,161.93,0,0,0
00b9a4ec-ff7d-4ca2-b8e0-0b6c8df3ce21,view,3,1,74.57,0,0,0
00bba72d-bb0a-4ac4-9f9e-a961ad1b4881,view,3,1,123.53,1,0,0
00bc26a2-0af0-4812-9ff2-d23dd49fef32,view,3,1,93.95,0,1,0
00bc2b54-d1d7-4ec9-a410-1a5c8f734660,view,2,1,77.35,0,1,0
00becc4d-c17c-4a81-91b1-b2737f7e89f2,view,4,1,130.76,0,0,0
00bece1c-91c9-4172-b652-b19cec11b9af,view,5,1,53.0,0,0,0
00bee443-0182-4b87-87b9-af220c2e407f,view,4,1,82.34,0,0,0
00c28a33-bc89-49ad-af17-a9dbd8dfea15,view,4,1,419.6,0,0,0
00c48383-fffb-4e6b-bba5-b7746653b1f1,view,4,1,360.08,0,0,0
00c520a9-ad20-40fb-bb61-86584c04d014,view,3,1,14.16,1,1,0
00c70efa-8239-4673-8737-920012ada0ae,view,3,1,130.76,0,0,0
00c75174-091c-4755-9108-8d883a20ee3d,view,5,1,105.68,0,0,0
00c76d6d-edca-4fd4-91e3-7d0a8b2e6899,view,4,1,131.02,1,1,0
00cc9b56-b6f1-49ad-8bf6-858c9fd36f18,view,4,1,130.76,0,0,0
00cea079-9873-45bf-9bd9-db237d100ef6,view,5,1,745.35,0,0,0
00cec63b-0d62-43d7-babb-3012365ba758,view,4,1,31.12,1,0,0
00d05f19-67d7-4e35-91bd-1198479b0c60,view,4,1,286.86,0,0,1
00d48ef3-a290-4b91-b64b-39686a3958d8,view,3,1,1029.37,0,0,0
00d65883-edb7-4c68-a735-31fd2ff0e595,view,4,1,46.08,1,0,0
00d8be22-7bdc-46d6-9389-d6eee69308b1,view,1,1,318.93,1,1,0
00dbae8e-1da4-4f09-ac91-74da0d866d87,view,3,1,1206.45,0,0,0
00df1cbd-549c-4d1b-becf-76339be39f33,view,3,1,254.76,0,0,0
00dfc39f-678d-40f9-b338-f00acc778f7f,view,4,1,89.84,1,0,0
00dfcec9-3630-4528-b17d-18c12223c06e,view,3,1,51.22,0,0,0
00dfe1a1-4f41-46d4-a723-dae9da58df7f,view,3,1,556.88,1,1,0
00e0d2ae-f448-4f75-9ace-0cf968fb2bb8,view,3,1,271.82,0,1,0
00e18533-970c-46eb-912a-1d23e2028245,view,4,1,379.91,1,0,0
00e26dc1-3596-4c63-b176-68c85d014394,view,3,1,278.54,0,0,0
00e36e4f-ed2f-41ab-a12f-e8825b8dd22e,view,5,1,1205.23,0,0,0
00e4a0e0-38bd-497d-8232-ae6cbedcf802,view,2,1,257.38,0,0,0
00e4e3fe-d62e-4cc6-aee4-6a485802597b,view,2,1,197.55,0,0,0
00e51005-93f9-4c43-bed8-a5976c6b3b13,view,6,1,19.3,0,1,1
00e58b88-0d77-4d76-8410-72f5df61ee6d,view,4,1,71.82,0,1,0
00e5a555-a097-4f2a-a19c-5fe336487f13,view,4,1,143.89,1,0,0
00e6e4ea-90ae-4440-b30b-c63575847ed3,view,5,1,464.08,0,0,0
00e858cf-e5e5-43a6-bf16-4d244cf7eb3a,view,3,1,738.61,0,0,0
00e87d24-301d-439c-bb0f-3890449a624b,view,4,1,46.33,0,0,0
00ea224d-67cf-4464-9330-e0726552ad5e,view,5,1,437.57,0,1,0
00ead86e-c721-49af-ae83-5d7ea8afea37,view,5,1,39.98,1,1,1
00f01e1b-f18c-469d-80f5-7fd23a4f21f8,view,5,1,15.44,0,0,0
00f03284-4be4-4cae-a462-42a4bb506740,view,5,1,29.51,0,1,0
00f12a88-560b-45c3-99c3-7996a74078b9,view,3,1,1052.79,0,0,0
00f3ba7a-6a88-45e6-8e61-6adb55054458,view,3,1,372.7,1,0,0
00f42c3b-0888-40b1-8c44-ab42103c0672,view,5,1,513.81,0,0,0
00f8b442-c10a-425d-803e-ef1dad336ae7,view,5,1,254.76,0,0,0
00f97ee9-5779-40a1-b09b-b6a0c786a2c6,view,4,1,463.07,0,0,0
00f99d00-b4e4-4ba0-9dcb-db8520012b62,view,4,1,725.86,0,0,0
00fa2ade-6943-48d5-94ef-3a586ba1aae5,view,3,1,167.29,0,0,0
00fc7ab6-a9ba-481b-bd20-5ba8a9146461,view,3,1,248.62,0,0,0
00fd6fb5-2a5f-4ea8-a702-680f10eedee3,view,4,1,174.75,0,0,0
0101f06f-81ac-4e78-a1ea-5aad7907679b,view,4,1,90.35,0,0,0
01028e17-034a-40e7-9e93-d6cbf924c3fa,view,3,1,218.77,0,0,0
0102950c-2844-4206-ae7e-0db02efeef24,view,2,1,12.85,0,0,0
0104d33c-2626-4c29-93e8-b8f5858e3dd9,view,5,1,514.76,0,0,0
0105a9a7-f1f4-476b-8901-d450a9c19e2d,view,4,1,29.51,0,1,0
010a0b67-f466-4de6-867f-0a2192ab80d4,view,5,1,19.54,0,1,0
010aa74d-821e-48eb-a744-a17d7213a75b,view,6,1,113.0,0,0,0
010bae50-0cb2-44ef-9035-607a644c0b1e,view,5,1,49.68,0,0,0
010bf326-d3ec-4013-8d23-40d634fc75a9,view,2,1,130.76,0,0,0
010c28e5-c01b-4ec9-8d7f-6702014665ba,view,2,1,88.03,0,1,0
010c51ef-be5f-44ec-8ac9-c437e444cba5,view,3,1,308.86,0,0,0
010e49b7-df68-441a-9b4f-356b8087c432,view,4,1,185.31,0,1,0
010f6005-cb1c-4a7e-b0cc-7e8018abb1f1,view,3,1,476.18,0,0,0
0112829d-45aa-4791-acc2-5a3bc1b0427b,view,5,1,36.01,0,0,0
01136aa4-e634-4880-b283-d40ae3c5214d,view,3,1,1183.78,0,1,0
0113b0dd-2067-4850-899b-073cac9028fe,view,4,1,308.86,0,0,0
0115b98e-6fc4-435c-ad6e-8e2807953218,view,3,1,164.47,0,0,0
011a039e-3cdd-4900-aad3-e5d5dd8c189a,view,4,1,9.76,0,0,0
011bdbba-1f60-412f-9e59-626574e84789,view,5,1,174.75,0,0,1
011bf1ab-9c23-4e69-a21c-ea5244aa650f,view,5,1,179.93,1,0,0
011d0c30-22f3-438b-b838-6187a3e5761b,view,3,1,286.86,0,0,0
011df397-462e-423f-9cb3-87af1c50103a,view,3,1,669.23,0,1,0
01209512-c8a2-4f30-8e46-378a26337161,view,6,1,23.15,0,1,0
0121e7d9-f197-441a-a91a-eca2ab50ee83,view,4,1,975.57,0,0,0
01226bcc-b952-44c9-b519-95263e75dfd0,view,3,1,14.67,1,1,0
01235b44-eb12-4604-916d-aeb9e8d93d10,view,5,1,56.37,0,1,0
012b10a8-c9e4-476d-b5ef-a6af6b99e5c6,view,2,1,185.85,0,0,0
012c56b8-40a6-41b3-a0c7-7f6d736f5fbe,view,4,1,957.53,0,0,0
012c798a-a30c-4a7a-bbad-c9e3e8f5a5db,view,4,1,167.56,1,0,0
012c7dc2-c6dd-4828-9d7a-52967c4da04d,view,4,1,102.76,0,0,0
012cefb6-77ef-412c-97f6-f304da8e458a,view,4,1,282.2,0,0,0
012f8848-65a5-41b2-a49e-623cf0d69654,view,3,1,630.62,0,0,0
012fed9a-27e6-44c4-a19d-56499b049941,view,4,1,583.28,0,1,0
0132976f-7c83-4cb5-8428-070b2b627c97,view,4,1,42.47,1,0,0
013382b2-c1ab-48a9-bb97-950502a8ff9c,view,3,1,90.08,0,1,0
0133ae7d-47f0-4863-9f5a-ebe691a71b77,view,3,1,1415.48,0,0,0
0133afd2-8c21-426a-a42d-3074895197e6,view,5,1,386.08,0,0,0
0134f86a-4471-4465-9bcd-d796a00a9459,view,3,1,71.82,0,0,0
01360741-3ef0-4f0a-ba78-4a97dcd4a8c0,view,3,1,384.31,0,0,0
01360e75-74ce-48ef-aaa9-06319681f6b5,view,5,1,388.81,0,0,0
013616a7-f04f-47a1-8f0c-9c7b4892f042,view,5,1,286.86,0,0,0
0136467f-7779-496c-895e-6345bdf33a0c,view,3,1,30.61,0,1,0
01366491-9040-4606-a81c-849d5fa6e756,view,5,1,694.97,0,0,0
0136d26c-9a4c-43c5-a645-a3e23a021f73,view,5,1,160.53,0,0,0
0138aa97-a49f-4b40-aa85-adef4561e97a,view,4,1,1747.79,0,0,0
013b244b-c044-45b0-9e51-03d7145db6ad,view,2,1,241.94,0,1,0
013b8150-88e7-46cd-8a59-9b332cafbd9e,view,2,1,154.42,0,0,0
013f4919-79ec-4161-8bc4-139559dad938,view,3,1,308.63,0,0,0
01402659-ebe2-4ad2-9a52-f8989fc62f96,view,4,1,48.55,0,0,0
0140abee-a3d3-4d83-9e80-b3cefb32882e,view,5,1,51.46,0,0,0
0140be2d-b407-43ea-93df-08f0919462eb,view,3,1,67.57,0,1,0
0142e7db-5223-4c26-96b6-eef706119865,view,2,1,5.79,0,1,0
01457fa8-77b9-481c-859b-03fc1e722b26,view,3,1,55.06,0,0,0
01461e68-2a1b-49fd-b6e9-fab99d8cec1a,view,3,1,25.71,0,1,0
01479686-c441-4caa-9742-857f0901c462,view,4,1,1415.48,0,0,0
01484e73-d0fa-44d7-9529-3aea100b708e,view,4,1,154.38,0,0,0
01489ca4-e14a-466c-b978-6dd820402bc3,view,2,1,7.46,0,1,0
0149e57d-04f0-47f2-a617-ce4a87b46f19,view,3,1,257.38,0,0,0
014c7f54-ae62-4e54-8b7e-429b3ea0d6d0,view,3,1,74.62,1,1,0
014caa98-4e9d-4f72-b627-d9077a098f00,view,3,1,68.01,0,0,0
014d05e5-caf4-46c3-9db2-4791fe9ec180,view,3,1,388.81,0,0,0
014e8f5f-9c73-49f9-a1c1-23e8606c1970,view,5,1,102.94,0,1,0
014f09eb-8ad6-4078-9af5-f271e0e0524e,view,3,1,32.43,1,1,0
015304f2-231a-4ae4-87e2-afa2c92742e6,view,3,1,61.78,0,1,0
01536730-fbd2-4118-bb6f-de42a0d909b1,view,5,1,174.75,0,0,0
0153b53c-8509-4030-901c-964fb5529464,view,3,1,36.04,0,1,0
01557dda-1cdd-4156-a7d1-4362ab2bcc1a,view,4,1,278.54,0,0,0
0156b8f2-e1bd-4036-bc3f-5d25c86fd092,view,2,1,95.76,1,0,0
015947e7-17c5-4fab-98eb-094b70aeef25,view,5,1,97.81,0,0,0
01598818-fe93-4c10-9e11-b9e85bf83d5c,view,4,1,120.72,0,0,0
015a0376-e6e6-4213-b9ce-1f18494cbec3,view,2,1,28.29,0,1,0
015c9fea-627d-4974-97f1-0f511a6a9e69,view,5,1,464.08,0,0,0
015d86df-68fb-4d52-9924-98bba1f175e3,view,4,1,10.27,0,0,0
015edfc7-cc04-4a59-a797-1e673cad79c4,view,3,1,74.13,0,1,0
016056d9-59ef-493a-9cf9-ee434b07e779,view,3,1,254.76,0,0,0
01606a67-9fca-4bc2-a899-1525f5d2a019,view,4,1,130.76,0,0,0
01606abe-516d-43e3-b7bd-303b87456dff,view,5,1,395.1,0,0,0
0160bcbf-08cc-4421-b43c-cf1b4e753db9,view,5,1,1142.86,0,0,0
01633d36-1db9-4aa6-ad29-0d25c912d502,view,5,1,344.64,0,0,0
01636926-8dc6-4b99-81c4-799dbc34ff9d,view,5,1,46.33,0,0,0
01680167-db40-4a7c-879d-950b21ce3882,view,4,1,254.76,0,0,0
01682bc4-49fe-4bac-bc04-ea3e90f796ac,view,5,1,53.54,0,1,0
01692d20-e835-469b-afd0-b819d83b44a6,view,4,1,453.27,0,0,0
016940ab-69a0-4396-b972-a24bdb28cea1,view,4,1,348.14,0,1,0
016a8240-8a2b-470a-9e1e-5d18fdb53d85,view,4,1,1415.48,0,0,0
016a87b8-41d8-4b62-ba95-dadcb39c12b5,view,4,1,787.11,0,0,0
016adbc2-ffb6-4cd5-888a-2e605320be8c,view,6,1,2.99,0,1,0
016b5b86-714c-4063-a2d2-1209fce030ba,view,3,1,24.22,0,1,0
016cc917-8ca7-49b2-b6f5-7d9d5c69f922,view,2,1,161.98,0,0,0
016ccb0f-4563-49ab-8052-03763c632e14,view,5,1,295.98,0,0,0
0170464c-8176-4b10-b95a-e059cdf3f4fc,view,3,1,11.02,0,1,0
01708965-3bcd-468e-b8d4-68420e62c17c,view,2,1,581.48,0,0,0
017204c7-57c3-40de-ac1a-12788a422d6a,view,5,1,102.71,1,1,0
01726441-ad85-4782-801f-98d189b08a01,view,4,1,26.9,0,1,0
017547bf-bb46-43ed-93cb-5aa1c2c239d8,view,4,1,604.88,0,0,0
0176f4d5-bc2e-45f3-8f5c-bebc35df62df,view,3,1,53.02,0,0,0
017aa4e6-5848-422b-9ef7-9da832a98e52,view,4,1,23.14,0,0,0
017acc51-3aae-4be0-b1c3-7a73e0611fcf,view,4,1,11.02,0,1,0
017c2142-a81f-44f5-a59e-6b43987e771b,view,2,1,614.55,0,0,0
017c5e94-c27a-4bbf-a2de-4e5924a53c2d,view,3,1,140.85,0,0,0
017f92c8-6281-4d19-a534-9432fb065124,view,2,1,11.71,0,1,0
0182b386-f17e-4816-9ddd-d3de0591a85a,view,3,1,200.78,1,0,0
01869c97-19fd-4d35-9904-74fb5bc56f19,view,3,1,30.76,0,1,0
01884979-9ec4-4708-8012-9b583f507c10,view,3,1,463.07,0,0,0
0188eedb-d7a3-4849-8fb8-d26661482c41,view,4,1,82.11,0,0,0
018bf5cb-2459-4f21-86da-1249eb813d1a,view,6,1,1116.22,0,0,0
018c4cea-23a6-4807-aacc-5afafe931ba1,view,5,1,242.6,1,0,0
018d5976-1a08-44ab-8de4-c609fc2ed7c8,view,5,1,286.86,0,0,0
018e51ff-f007-4af4-8190-74d14c0acff5,view,3,1,486.47,0,0,0
018fbcd9-58a0-4543-bff9-7a0f0d0b6156,view,3,1,31.92,0,0,0
01907d9f-037a-44e9-a9f1-77a2875a114f,view,5,1,22.39,0,0,0
01915a68-d121-450d-bf39-bac83d4c3cb0,view,5,1,380.85,0,0,0
01918cf0-af58-48c1-840a-872243fa286d,view,5,1,185.08,0,0,1
0191d2ca-7815-4d03-9a9d-44d624bbc010,view,3,1,151.87,1,1,0
0191f8eb-8667-4c99-adf6-6f1e5f5f1555,view,5,1,43.73,0,0,0
01951a03-9d03-4f4c-abac-c24ea50bc8a1,view,3,1,103.08,0,0,0
0196ac2a-644b-43cd-a414-a126f6c25ff2,view,4,1,159.33,0,1,0
01974085-314b-46cd-bb5b-0a3d5c14a0c0,view,3,1,29.51,0,1,0
0198571e-6e06-49e7-99be-f8a88207df7b,view,5,1,251.97,0,0,0
0198c28e-2843-431a-b709-71c73a4c8e01,view,3,1,69.41,0,0,0
0199aa1b-7f2a-4359-ad0f-4a59b73127db,view,5,1,36.55,0,1,0
019aa2a2-33b4-4b2a-8f91-922064d56f6c,view,6,1,103.61,0,0,0
019bc3b1-9e1d-4f00-95c0-437db7a2583b,view,3,1,203.86,0,0,0
019e5380-21af-44fc-8f85-141ed71d97e8,view,4,1,133.34,1,1,0
019f41ba-4d29-421b-9322-6c3731b048d0,view,3,1,29.51,0,1,0
01a12a1a-eb48-4e04-a13e-f00ef5ec56fe,view,5,1,1467.14,0,0,0
01a2a4bb-bed8-46c0-b1d9-b394302d68ab,view,4,1,36.08,1,1,0
01a37bea-4e0e-4a52-a335-cf81b6e84373,view,3,1,746.48,0,0,0
01a491fa-5205-4e8f-b9b7-4d5535d81e7c,view,5,1,245.31,1,1,0
01a4b05a-7000-46ff-b6f5-ae14b20325b0,view,5,1,368.04,0,0,0
01a4d4a8-9c5f-417c-b8d1-4dc6b1926940,view,3,1,430.38,0,1,0
01a7239d-6915-44ee-a2ea-7d4698fca814,view,5,1,115.58,0,1,0
01a78a38-5a83-4756-a0c7-3184f87568a4,view,2,1,251.74,0,0,0
01a9aca4-5469-412c-bafb-14ad071224b7,view,5,1,1585.37,0,0,0
01ac9323-80ac-4bf0-932c-67b161d18eeb,view,3,1,99.1,1,1,0
01ae2157-f94d-4017-9b98-49dee187d21a,view,2,1,642.2,0,0,0
01ae92a2-daf5-48be-bf51-6db0052af152,view,5,1,135.99,0,0,1
01b0043e-72a8-467a-b0a5-db0045c7ddcb,view,4,1,465.7,0,0,0
01b0d319-76fc-28a6-eace-ae2349ed0cf0,view,5,1,746.22,0,0,0
01b4fb61-cd2e-4810-a4e7-134bccdca8bf,view,5,1,43.76,0,1,0
01b5fc3a-e7e1-4520-8fb1-af7ee45e94e6,view,5,1,4.09,0,1,0
01b7c297-d30d-446b-8b62-8a0dae77a1f5,view,5,1,102.71,0,0,0
01bb1fa8-219a-4016-ba72-4b68589ead6a,view,5,1,464.08,0,0,0
01bcc337-1842-4021-b95e-ba01cb56a47c,view,3,1,1012.64,0,0,0
01bd2ee5-40c3-4d51-be68-fc8da9d44815,view,6,1,361.62,0,0,0
01c09ffe-beb4-449c-93fe-883fc9f3ecc1,view,3,1,322.47,1,1,0
01c1946e-c0b5-6ffa-66ef-c1f1b34b2b3c,view,5,1,981.54,0,0,0
01c1f63c-1254-439d-976a-a7c12650c3f9,view,5,1,31.02,0,1,0
01c28ace-9438-4c6a-80ad-53cef90dfecf,view,3,1,52.77,1,1,0
01c298ff-a346-4521-acde-428fe4caf539,view,3,1,84.94,0,0,0
01c2f97c-8ee6-4151-9d8a-36872379d3a6,view,4,1,97.79,1,0,0
01c35069-65a4-457a-bf33-037d7051674a,view,2,1,308.63,0,0,0
01c3e118-48f3-4bff-beab-f97b4ce88c5b,view,5,1,231.64,0,1,0
